filename,species_code
2460244.191149_Tautenburg___5497-11578kHz___10-11.6s___st.wav,st
2460215.687632_Tautenburg___6906-10450kHz___10-10.9s___st.wav,st
2459867.683999_Tautenburg___6000-9242kHz___10-11.2s___st.wav,st
2460203.645399_Tautenburg___5739-9262kHz___10-11.1s___st.wav,st
2459862.460037_Tautenburg___6604-9664kHz___10-11.2s___st.wav,st
2460232.254352_Tautenburg___6403-10651kHz___10-11.4s___st.wav,st
2459667.284794_Tautenburg___5859-10409kHz___10-11.2s___st.wav,st
2460226.513495_Tautenburg___6021-9504kHz___10-11.3s___st.wav,st
2460212.441822_Tautenburg___6182-10189kHz___10-11.4s___st.wav,st
2460417.641766_Tautenburg___6403-10994kHz___10-11.6s___st.wav,st
2459862.346512_Tautenburg___5879-8859kHz___10-11.1s___st.wav,st
2460213.674621_Tautenburg___6625-10410kHz___10-11.6s___st.wav,st
2459862.557612_Tautenburg___6323-9544kHz___10-11.2s___st.wav,st
2459865.332169_Tautenburg___6021-10350kHz___10-11.1s___st.wav,st
2459859.367773_Tautenburg___6121-10047kHz___10-11.9s___st.wav,st
2460192.639274_Tautenburg___5779-9826kHz___10-12s___st.wav,st
2460218.559046_Tautenburg___5638-9866kHz___10-11.4s___st.wav,st
2460226.408693_Tautenburg___5719-9182kHz___10-12.1s___st.wav,st
2459865.603483_Tautenburg___6242-9061kHz___10-11s___st.wav,st
2460419.636689_Tautenburg___6846-11014kHz___10-19.2s___st.wav,st
2460243.722239_Tautenburg___6886-11074kHz___10-12.2s___st.wav,st
2459863.465145_Tautenburg___6081-9443kHz___10-11.1s___st.wav,st
2460212.623218_Tautenburg___6181-10027kHz___10-11.4s___st.wav,st
2459845.237049_Tautenburg___5114-10188kHz___10-11.2s___st.wav,st
2460260.331005_Tautenburg___6000-9302kHz___10-11.3s___st.wav,st
2460218.379347_Tautenburg___5960-10188kHz___10-11.9s___st.wav,st
2460233.602311_Tautenburg___6182-9967kHz___10-11.6s___st.wav,st
2460213.672282_Tautenburg___6020-10208kHz___10-11.2s___st.wav,st
2459865.421399_Tautenburg___6443-9725kHz___10-11.3s___st.wav,st
2460241.714881_Tautenburg___5638-10269kHz___10-13s___st.wav,st
2460384.360083_Tautenburg___6262-10578kHz___10-11.3s___st.wav,st
2460251.716411_Tautenburg___5497-9584kHz___10-30.2s___st.wav,st
2459686.588393_Tautenburg___6141-11275kHz___10-11.6s___st.wav,st
2460235.202948_Tautenburg___6262-10812kHz___10-12.1s___st.wav,st
2460215.687373_Tautenburg___6644-11114kHz___10-11.7s___st.wav,st
2459834.459082_Tautenburg___5658-9544kHz___10-11.1s___st.wav,st
2460242.711474_Tautenburg___6061-10430kHz___10-11.1s___st.wav,st
2459862.601933_Tautenburg___6001-9786kHz___10-11s___st.wav,st
2460214.669813_Tautenburg___5376-9544kHz___10-11.6s___st.wav,st
2459873.201573_Tautenburg___6061-9746kHz___10-11.1s___st.wav,st
2460206.663521_Tautenburg___6383-10752kHz___10-11.3s___st.wav,st
2460214.658460_Tautenburg___5678-9745kHz___10-11.5s___st.wav,st
2460212.623460_Tautenburg___6161-10953kHz___10-11.4s___st.wav,st
2460241.298253_Tautenburg___6121-10551kHz___10-11.4s___st.wav,st
2460209.677580_Tautenburg___6382-10852kHz___10-11.2s___st.wav,st
2460229.706065_Tautenburg___6766-10571kHz___10-11.3s___st.wav,st
2460233.696061_Tautenburg___6040-11114kHz___10-11.6s___st.wav,st
2459847.679395_Tautenburg___6524-8960kHz___10-11s___st.wav,st
2460234.696560_Tautenburg___6745-9987kHz___10-11.2s___st.wav,st
2460241.486147_Tautenburg___5859-9403kHz___10-12s___st.wav,st
2460210.231433_Tautenburg___6604-10631kHz___10-16.5s___st.wav,st
2459864.553159_Tautenburg___6081-9806kHz___10-11.1s___st.wav,st
2459868.592896_Tautenburg___6403-9182kHz___10-11.1s___st.wav,st
2459862.422194_Tautenburg___7148-10752kHz___10-11s___st.wav,st
2460212.489692_Tautenburg___6786-10551kHz___10-11.5s___st.wav,st
2459870.207012_Tautenburg___7349-11376kHz___10-11s___st.wav,st
2460214.680308_Tautenburg___6443-10289kHz___10-10.9s___st.wav,st
2460251.724535_Tautenburg___6685-10893kHz___10-11.1s___st.wav,st
2460227.702162_Tautenburg___5960-9846kHz___10-11.5s___st.wav,st
2459872.692034_Tautenburg___6483-9725kHz___10-11s___st.wav,st
2460220.487207_Tautenburg___5658-10530kHz___10-11.8s___st.wav,st
2460214.472313_Tautenburg___6020-10288kHz___10-11.3s___st.wav,st
2459846.634041_Tautenburg___5960-9141kHz___10-11s___st.wav,st
2460226.513570_Tautenburg___6262-10067kHz___10-11s___st.wav,st
2460226.504164_Tautenburg___6101-9302kHz___10-11.6s___st.wav,st
2460226.589823_Tautenburg___6524-10591kHz___10-11.5s___st.wav,st
2460236.445626_Tautenburg___5698-10470kHz___10-12.2s___st.wav,st
2460236.191405_Tautenburg___6202-11195kHz___10-15.8s___st.wav,st
2460203.631995_Tautenburg___5255-9081kHz___10-11.6s___st.wav,st
2459870.207127_Tautenburg___7249-11034kHz___10-11.2s___st.wav,st
2460187.267519_Tautenburg___6221-10409kHz___10-14.3s___st.wav,st
2460232.705815_Tautenburg___6644-10490kHz___10-10.9s___st.wav,st
2459869.497921_Tautenburg___6363-9524kHz___10-11.2s___st.wav,st
2460218.472417_Tautenburg___6443-10772kHz___10-14.2s___st.wav,st
2459650.683484_Tautenburg___6262-10067kHz___10-11s___st.wav,st
2459872.637108_Tautenburg___6000-9826kHz___10-11.3s___st.wav,st
2460244.471798_Tautenburg___5496-9342kHz___10-11.7s___st.wav,st
2459847.677796_Tautenburg___6383-9524kHz___10-11.2s___st.wav,st
2459862.420025_Tautenburg___6121-8779kHz___10-11s___st.wav,st
2460223.689615_Tautenburg___5859-9463kHz___10-11.6s___st.wav,st
2460240.627937_Tautenburg___6100-9926kHz___10-11.4s___st.wav,st
2459847.676960_Tautenburg___6060-9302kHz___10-11.2s___st.wav,st
2460240.701873_Tautenburg___5597-10993kHz___10-13.2s___st.wav,st
2460248.407206_Tautenburg___5759-8517kHz___10-11.3s___st.wav,st
2459684.548859_Tautenburg___5557-8919kHz___10-11.2s___st.wav,st
2459859.468681_Tautenburg___6161-9765kHz___10-11.1s___st.wav,st
2459845.526148_Tautenburg___5779-9685kHz___10-11.1s___st.wav,st
2459652.704347_Tautenburg___6181-10731kHz___10-16s___st.wav,st
2460226.557995_Tautenburg___6362-10852kHz___10-11.2s___st.wav,st
2460370.497999_Tautenburg___6785-10449kHz___10-11.2s___st.wav,st
2459851.514406_Tautenburg___6584-9866kHz___10-11s___st.wav,st
2459862.324544_Tautenburg___6464-9625kHz___10-11s___st.wav,st
2460244.438848_Tautenburg___6664-11114kHz___10-11.6s___st.wav,st
2460205.663073_Tautenburg___6181-10027kHz___10-13s___st.wav,st
2459865.659908_Tautenburg___6805-10651kHz___10-11.1s___st.wav,st
2460213.673754_Tautenburg___6121-9926kHz___10-12.1s___st.wav,st
2460235.203822_Tautenburg___6021-10410kHz___10-11.6s___st.wav,st
2460228.699086_Tautenburg___6887-10672kHz___10-11.6s___st.wav,st
2460232.702107_Tautenburg___6000-10168kHz___10-17.5s___st.wav,st
2460208.489831_Tautenburg___6081-10148kHz___10-11.4s___st.wav,st
2460226.577661_Tautenburg___6020-9866kHz___10-10.9s___st.wav,st
2460231.710336_Tautenburg___6403-10510kHz___10-11.4s___st.wav,st
2459651.582782_Tautenburg___5094-9966kHz___10-11.9s___st.wav,st
2459652.476766_Tautenburg___6443-9604kHz___10-11.4s___st.wav,st
2460242.720959_Tautenburg___6685-11598kHz___10-11.2s___st.wav,st
2460023.349629_Tautenburg___5759-10470kHz___10-11.7s___st.wav,st
2460229.197755_Tautenburg___6363-10068kHz___10-11.1s___st.wav,st
2459813.459877_Tautenburg___6362-10530kHz___10-11.2s___st.wav,st
2460188.608683_Tautenburg___6826-10813kHz___10-12.1s___st.wav,st
2460212.645289_Tautenburg___6182-10571kHz___10-13.4s___st.wav,st
2459862.425434_Tautenburg___5436-8678kHz___10-11.1s___st.wav,st
2459657.535835_Tautenburg___6564-10249kHz___10-11.3s___st.wav,st
2459864.534523_Tautenburg___5980-10269kHz___10-11.1s___st.wav,st
2460223.690845_Tautenburg___6483-11859kHz___10-11.3s___st.wav,st
2459847.670890_Tautenburg___6463-9423kHz___10-11.3s___st.wav,st
2459864.548731_Tautenburg___6725-10208kHz___10-11s___st.wav,st
2460218.446621_Tautenburg___6141-10289kHz___10-11.6s___st.wav,st
2459865.668930_Tautenburg___5598-9585kHz___10-11.3s___st.wav,st
2459865.681197_Tautenburg___6181-10027kHz___10-11s___st.wav,st
2459895.336520_Tautenburg___5860-8417kHz___10-11.3s___re.wav,re
2460022.684825_Tautenburg___5336-8658kHz___10-14.5s___re.wav,re
2460259.277923_Tautenburg___5396-8758kHz___10-11.5s___re.wav,re
2460249.603821_Tautenburg___6283-8598kHz___10-11.6s___re.wav,re
2460248.367206_Tautenburg___5174-9020kHz___10-14.1s___re.wav,re
2460394.488360_Tautenburg___6462-8308kHz___10-11s___re.wav,re
2459998.683029_Tautenburg___5658-9121kHz___10-11.8s___re.wav,re
2460390.663924_Tautenburg___6087-8831kHz___10-11.6s___re.wav,re
2460269.618682_Tautenburg___5537-8477kHz___10-11.8s___re.wav,re
2460390.653632_Tautenburg___4790-7434kHz___10-11.1s___re.wav,re
2460257.733025_Tautenburg___5416-8698kHz___10-11.7s___re.wav,re
2460392.254839_Tautenburg___6112-8956kHz___10-11s___re.wav,re
2460024.677600_Tautenburg___4510-8416kHz___10-11.9s___re.wav,re
2460264.733805_Tautenburg___6040-9060kHz___10-11.4s___re.wav,re
2460405.544010_Tautenburg___5094-8235kHz___10-11.6s___re.wav,re
2460265.739063_Tautenburg___6222-9061kHz___10-11.3s___re.wav,re
2460263.747346_Tautenburg___5981-8296kHz___10-12.1s___re.wav,re
2460027.258919_Tautenburg___5477-8698kHz___10-11.5s___re.wav,re
2459895.166900_Tautenburg___5437-8618kHz___10-11.9s___re.wav,re
2460234.665286_Tautenburg___5537-8638kHz___10-11.9s___re.wav,re
2460243.720911_Tautenburg___5477-8799kHz___10-12.1s___re.wav,re
2460389.328710_Tautenburg___5389-9181kHz___10-11.4s___re.wav,re
2460259.277784_Tautenburg___6061-9806kHz___10-11.4s___re.wav,re
2459899.738447_Tautenburg___4813-7994kHz___10-12.2s___re.wav,re
2460270.750184_Tautenburg___5335-9161kHz___10-12.4s___re.wav,re
2460394.488218_Tautenburg___5015-8882kHz___10-11.3s___re.wav,re
2460392.417459_Tautenburg___5464-8907kHz___10-11.5s___re.wav,re
2460244.533253_Tautenburg___5799-8819kHz___10-11.1s___re.wav,re
2459907.167666_Tautenburg___5618-8719kHz___20-30s___re.wav,re
2460226.477094_Tautenburg___5578-8477kHz___10-11.2s___re.wav,re
2460390.673595_Tautenburg___5289-8133kHz___10-11.7s___re.wav,re
2460027.255712_Tautenburg___5195-8618kHz___10-11.8s___re.wav,re
2460392.255383_Tautenburg___5589-8732kHz___10-12.3s___re.wav,re
2460028.672917_Tautenburg___5034-8437kHz___10-11.8s___re.wav,re
2460261.304456_Tautenburg___5960-8920kHz___10-11.5s___re.wav,re
2460268.758441_Tautenburg___5276-8759kHz___10-12.9s___re.wav,re
2460041.453601_Tautenburg___4590-8718kHz___10-11.8s___re.wav,re
2459893.719260_Tautenburg___5739-8518kHz___10-11.1s___re.wav,re
2460033.506948_Tautenburg___5457-8940kHz___10-12s___re.wav,re
2460025.319077_Tautenburg___6081-9000kHz___10-11.8s___re.wav,re
2460248.209918_Tautenburg___5034-8678kHz___10-12.1s___re.wav,re
2460254.157240_Tautenburg___5960-9101kHz___10-14.3s___re.wav,re
2460258.181783_Tautenburg___6060-8416kHz___10-11.4s___re.wav,re
2460024.599450_Tautenburg___4833-8296kHz___10-11.7s___re.wav,re
2460392.254811_Tautenburg___6287-8083kHz___10-11.7s___re.wav,re
2459897.376493_Tautenburg___5517-8094kHz___10-10.9s___re.wav,re
2460022.543965_Tautenburg___4833-8900kHz___10-11.7s___re.wav,re
2460390.582658_Tautenburg___5164-8582kHz___10-12.1s___re.wav,re
2460390.675963_Tautenburg___5664-8807kHz___10-11.7s___re.wav,re
2460403.439169_Tautenburg___6561-9131kHz___10-12.2s___re.wav,re
2459678.651316_Tautenburg___5316-10027kHz___10-13.6s___re.wav,re
2460025.673615_Tautenburg___5255-8557kHz___10-12.1s___re.wav,re
2460264.609064_Tautenburg___5578-8719kHz___10-11.4s___re.wav,re
2460027.551721_Tautenburg___5154-9362kHz___10-11.6s___re.wav,re
2460042.486316_Tautenburg___5135-8840kHz___10-11.9s___re.wav,re
2460248.724971_Tautenburg___6101-9463kHz___10-13.7s___re.wav,re
2460022.684940_Tautenburg___5296-8779kHz___10-11.9s___re.wav,re
2459897.421950_Tautenburg___5416-9262kHz___10-11.8s___re.wav,re
2460242.388685_Tautenburg___6161-8597kHz___10-11.1s___re.wav,re
2460252.388590_Tautenburg___5255-9121kHz___10-11.6s___re.wav,re
2459907.167666_Tautenburg___5618-8719kHz___10-31.8s___re.wav,re
2459895.169280_Tautenburg___5013-8335kHz___10-11.6s___re.wav,re
2460027.255191_Tautenburg___5276-8457kHz___10-12.4s___re.wav,re
2460250.717737_Tautenburg___5699-8276kHz___10-11.5s___re.wav,re
2460268.758339_Tautenburg___5436-9584kHz___10-12.7s___re.wav,re
2460046.633855_Tautenburg___5034-8940kHz___10-11.8s___re.wav,re
2460024.465399_Tautenburg___5316-9725kHz___10-11.6s___re.wav,re
2460390.560616_Tautenburg___4541-7709kHz___10-11.8s___re.wav,re
2460022.455164_Tautenburg___5456-8476kHz___10-11.8s___re.wav,re
2460023.411919_Tautenburg___5094-9040kHz___10-11.6s___re.wav,re
2460240.705170_Tautenburg___5437-8518kHz___10-11.4s___re.wav,re
2459897.168283_Tautenburg___4812-9242kHz___10-12s___re.wav,re
2460258.739870_Tautenburg___5638-8980kHz___10-11.2s___re.wav,re
2460027.652015_Tautenburg___5456-8758kHz___10-11.6s___re.wav,re
2460261.427791_Tautenburg___5597-8617kHz___10-11.3s___re.wav,re
2460260.354028_Tautenburg___5678-9121kHz___10-11.8s___re.wav,re
2460025.678408_Tautenburg___5376-8638kHz___10-11.7s___re.wav,re
2460231.718727_Tautenburg___6423-9322kHz___10-11.7s___re.wav,re
2460248.279884_Tautenburg___6463-9805kHz___10-11.7s___re.wav,re
2460027.678751_Tautenburg___5839-9282kHz___10-11.5s___re.wav,re
2459684.527962_Tautenburg___4953-7973kHz___10-11.1s___re.wav,re
2459872.371040_Tautenburg___5597-7751kHz___10-11.3s___re.wav,re
2459869.216849_Tautenburg___6282-8557kHz___10-11.2s___re.wav,re
2459679.628772_Tautenburg___5718-8698kHz___10-11.4s___re.wav,re
2460265.224664_Tautenburg___5618-8175kHz___10-11.6s___re.wav,re
2459895.552790_Tautenburg___5658-8457kHz___10-11.3s___re.wav,re
2460268.758215_Tautenburg___5698-9141kHz___10-14s___re.wav,re
2460268.758465_Tautenburg___5920-8417kHz___10-11s___re.wav,re
2460268.758424_Tautenburg___6061-9182kHz___10-11.4s___re.wav,re
2460259.165755_Tautenburg___5558-8779kHz___10-11.3s___re.wav,re
2460268.758780_Tautenburg___5376-8618kHz___10-11.6s___re.wav,re
2460234.647039_Tautenburg___5215-8376kHz___10-12.1s___re.wav,re
2459861.599161_Tautenburg___5638-8094kHz___10-11.1s___re.wav,re
2460048.389983_Tautenburg___5135-8638kHz___10-11.8s___re.wav,re
2460241.333760_Tautenburg___5578-8679kHz___10-11.7s___re.wav,re
2460269.733018_Tautenburg___5839-8698kHz___10-12s___re.wav,re
2460268.758663_Tautenburg___6242-8799kHz___10-11.7s___re.wav,re
2460022.496716_Tautenburg___5356-8497kHz___10-11.7s___re.wav,re
2460250.707807_Tautenburg___5980-8759kHz___10-11.1s___re.wav,re
2460025.355381_Tautenburg___5698-9322kHz___10-11.8s___re.wav,re
2460255.740092_Tautenburg___5115-9142kHz___10-14.5s___re.wav,re
2460261.739799_Tautenburg___5839-8698kHz___10-12.8s___re.wav,re
2460022.290336_Tautenburg___4550-9604kHz___10-25.7s___re.wav,re
2459872.486122_Tautenburg___5537-8275kHz___10-11.3s___re.wav,re
2460027.258869_Tautenburg___4531-9142kHz___10-12.3s___re.wav,re
2459896.733769_Tautenburg___6021-8618kHz___10-11.4s___re.wav,re
2460268.758474_Tautenburg___5577-9181kHz___10-11.5s___re.wav,re
2460223.640471_Tautenburg___5477-8316kHz___10-11.5s___re.wav,re
2460268.758269_Tautenburg___4873-8940kHz___10-13.4s___re.wav,re
2459897.167892_Tautenburg___5920-9343kHz___10-11.8s___re.wav,re
2459908.702167_Tautenburg___5779-8215kHz___10-11.4s___re.wav,re
2460392.252948_Tautenburg___5963-8757kHz___10-12.7s___re.wav,re
2460249.449216_Tautenburg___5658-8094kHz___10-11.5s___re.wav,re
2460258.740528_Tautenburg___5718-9060kHz___10-11.7s___re.wav,re
2460253.365675_Tautenburg___5578-9101kHz___10-11.5s___re.wav,re
2460270.234632_Tautenburg___5779-8477kHz___10-11.6s___re.wav,re
2460244.413513_Tautenburg___5779-8618kHz___10-11.7s___re.wav,re
2460253.365646_Tautenburg___6604-9302kHz___10-11.2s___re.wav,re
2460226.430706_Tautenburg___5517-8718kHz___10-11.3s___re.wav,re
2460408.404159_Tautenburg___5658-7994kHz___10-11.7s___re.wav,re
2460389.246912_Tautenburg___6312-9231kHz___10-11.3s___re.wav,re
2460263.747459_Tautenburg___5658-9282kHz___10-14s___re.wav,re
2460262.443566_Tautenburg___5940-8698kHz___10-11.8s___re.wav,re
2459896.457638_Tautenburg___5497-8578kHz___10-11.3s___re.wav,re
2460392.380397_Tautenburg___5015-9181kHz___10-12.9s___re.wav,re
2460389.245930_Tautenburg___6387-8807kHz___10-11.3s___re.wav,re
2459897.166931_Tautenburg___5839-9242kHz___10-11.7s___re.wav,re
2460033.662007_Tautenburg___5718-9101kHz___10-11.6s___re.wav,re
2460027.669173_Tautenburg___5074-8980kHz___10-11.6s___re.wav,re
2460029.450478_Tautenburg___5698-8819kHz___10-11.9s___re.wav,re
2460270.234764_Tautenburg___6362-8718kHz___10-10.9s___re.wav,re
2460022.438553_Tautenburg___5537-9201kHz___10-11.7s___re.wav,re
2459673.556744_Tautenburg___5155-7974kHz___10-11.4s___re.wav,re
2459895.167446_Tautenburg___5840-9021kHz___10-12.3s___re.wav,re
2460259.732108_Tautenburg___5637-9181kHz___10-12s___re.wav,re
2459895.167604_Tautenburg___5336-9041kHz___10-11.9s___re.wav,re
2460025.673649_Tautenburg___5054-8557kHz___10-13.2s___re.wav,re
2460240.502606_Tautenburg___4993-8879kHz___10-12.5s___re.wav,re
2460270.736993_Tautenburg___5477-8517kHz___10-11.5s___re.wav,re
2460248.724680_Tautenburg___6141-8940kHz___10-11.9s___re.wav,re
2459897.167393_Tautenburg___5960-9403kHz___10-11.4s___re.wav,re
2460236.421090_Tautenburg___6242-9524kHz___10-11.6s___re.wav,re
2460024.428117_Tautenburg___4872-8456kHz___10-12.1s___re.wav,re
2460248.226038_Tautenburg___5336-8497kHz___10-12s___re.wav,re
2459865.513386_Tautenburg___5437-8336kHz___10-11.6s___re.wav,re
2460250.351312_Tautenburg___5799-8215kHz___10-11.3s___re.wav,re
2460265.429731_Tautenburg___6141-8658kHz___10-11.2s___re.wav,re
2460267.758244_Tautenburg___5416-9060kHz___10-16s___re.wav,re
2460046.421958_Tautenburg___5256-8779kHz___10-12s___re.wav,re
2460254.174571_Tautenburg___6201-10147kHz___10-11.8s___re.wav,re
2460028.438768_Tautenburg___5960-9000kHz___10-11.8s___re.wav,re
2460390.657710_Tautenburg___5240-7909kHz___10-11.2s___re.wav,re
2460265.535620_Tautenburg___5497-9202kHz___10-11.8s___re.wav,re
2460263.747525_Tautenburg___5819-8457kHz___10-11.8s___re.wav,re
2460392.257248_Tautenburg___6112-8632kHz___10-11.5s___re.wav,re
2460257.584812_Tautenburg___5819-8900kHz___10-11.6s___re.wav,re
2460248.184012_Tautenburg___6805-8859kHz___10-11.3s___re.wav,re
2459895.576299_Tautenburg___5477-8034kHz___10-11.6s___re.wav,re
2459897.168126_Tautenburg___5416-9242kHz___10-12s___re.wav,re
2460268.758305_Tautenburg___5578-8699kHz___10-12.4s___re.wav,re
2459865.515773_Tautenburg___5396-8195kHz___10-11.2s___re.wav,re
2460254.727662_Tautenburg___5960-8577kHz___10-11.2s___re.wav,re
2459872.483303_Tautenburg___5336-7792kHz___10-11.2s___re.wav,re
2460221.242448_Tautenburg___5235-9061kHz___10-11.4s___re.wav,re
2460257.321221_Tautenburg___5477-8618kHz___10-11.5s___re.wav,re
2460244.463176_Tautenburg___5678-8839kHz___10-11.4s___re.wav,re
2460390.621233_Tautenburg___5763-8657kHz___10-11.8s___re.wav,re
2460029.657254_Tautenburg___5477-9121kHz___10-11.2s___re.wav,re
2460255.737021_Tautenburg___6121-9544kHz___10-12.1s___re.wav,re
2460258.739810_Tautenburg___5980-8618kHz___10-11.4s___re.wav,re
2459895.317275_Tautenburg___5477-8195kHz___10-11.3s___re.wav,re
2460252.167973_Tautenburg___5095-8900kHz___10-15.8s___re.wav,re
2460234.659210_Tautenburg___5074-8134kHz___10-11.9s___re.wav,re
2460373.697868_Tautenburg___5799-8296kHz___10-11.5s___re.wav,re
2460268.758500_Tautenburg___5759-9182kHz___10-11.4s___re.wav,re
2460254.740510_Tautenburg___5839-9101kHz___10-15.9s___re.wav,re
2459872.534120_Tautenburg___5678-7953kHz___10-11.3s___re.wav,re
2460253.430303_Tautenburg___5859-8960kHz___10-11.4s___re.wav,re
2460022.453788_Tautenburg___5759-9162kHz___10-12.2s___re.wav,re
2460259.193356_Tautenburg___5678-8738kHz___10-11.3s___re.wav,re
2460027.644624_Tautenburg___4933-8618kHz___10-12s___re.wav,re
2460022.290336_Tautenburg___4550-9604kHz___10-15.7s___re.wav,re
2460027.521272_Tautenburg___5356-8416kHz___10-12s___re.wav,re
2460244.492555_Tautenburg___5457-8538kHz___10-16.4s___re.wav,re
2460255.730664_Tautenburg___5236-8719kHz___10-13.2s___re.wav,re
2459895.167619_Tautenburg___4510-9966kHz___10-12s___re.wav,re
2460248.413320_Tautenburg___6001-8860kHz___10-11.4s___re.wav,re
2460235.704451_Tautenburg___5014-8356kHz___10-12s___re.wav,re
2460027.274678_Tautenburg___5477-9141kHz___10-11.7s___re.wav,re
2460027.680917_Tautenburg___5517-8799kHz___10-12s___re.wav,re
2459997.670671_Tautenburg___5034-8618kHz___10-11.4s___re.wav,re
2459865.558678_Tautenburg___5899-8839kHz___10-11.2s___re.wav,re
2460269.193398_Tautenburg___6262-8799kHz___10-11.5s___re.wav,re
2459895.576214_Tautenburg___6000-8517kHz___10-11.7s___re.wav,re
2460028.621552_Tautenburg___5215-9262kHz___10-12s___re.wav,re
2460024.520823_Tautenburg___5477-8900kHz___10-11.8s___re.wav,re
2459668.564179_Tautenburg___6182-8377kHz___10-11.2s___re.wav,re
2460384.374036_Tautenburg___5813-7909kHz___10-11.6s___re.wav,re
2459664.545281_Tautenburg___5799-9222kHz___10-11.2s___re.wav,re
2460263.747307_Tautenburg___5799-8759kHz___10-11.6s___re.wav,re
2459872.707564_Tautenburg___5738-8738kHz___10-11.1s___re.wav,re
2460244.403158_Tautenburg___6282-8839kHz___10-12s___re.wav,re
