filename,Species Name English,low_freq,high_freq,start,end,year,month,day,part_of_day,hour,season,spectrogram
2459865.519885_Tautenburg___5920-8839kHz___10-11.2s___b.,"'Blackbird',",5920,8839,10,11.2,2022,10,13,Night,00,Autumn,"[[-20.783077 -25.980194 -28.659843 ...   0.         0.         0.      ]
 [-19.183231 -23.419289 -30.850563 ...   0.         0.         0.      ]
 [-17.833294 -16.602003 -19.197138 ...   0.         0.         0.      ]
 ...
 [-58.194527 -64.30725  -80.       ...   0.         0.         0.      ]
 [-58.186733 -64.310844 -80.       ...   0.         0.         0.      ]
 [-58.195873 -64.31156  -80.       ...   0.         0.         0.      ]]"
2459865.658677_Tautenburg___5940-8255kHz___10-11.2s___b.,"'Blackbird',",5940,8255,10,11.2,2022,10,13,Night,03,Autumn,"[[-18.58703  -19.452505 -47.692944 ...   0.         0.         0.      ]
 [-18.97571  -20.480474 -26.199627 ...   0.         0.         0.      ]
 [-20.204254 -19.010292 -22.023241 ...   0.         0.         0.      ]
 ...
 [-58.584988 -64.89438  -80.       ...   0.         0.         0.      ]
 [-58.591633 -64.91622  -80.       ...   0.         0.         0.      ]
 [-58.59739  -64.93767  -80.       ...   0.         0.         0.      ]]"
2459865.658699_Tautenburg___5920-8739kHz___10-11s___b.,"'Blackbird',",5920,8739,10,11.0,2022,10,13,Night,03,Autumn,"[[-21.440617 -30.286972 -29.462318 ...   0.         0.         0.      ]
 [-19.76471  -15.216006 -15.959193 ...   0.         0.         0.      ]
 [-21.6547    -9.046417  -8.440417 ...   0.         0.         0.      ]
 ...
 [-53.601086 -59.58535  -80.       ...   0.         0.         0.      ]
 [-53.612915 -59.600502 -80.       ...   0.         0.         0.      ]
 [-53.61504  -59.60702  -80.       ...   0.         0.         0.      ]]"
2459865.682977_Tautenburg___6121-8577kHz___10-11.1s___b.,"'Blackbird',",6121,8577,10,11.1,2022,10,13,Night,04,Autumn,"[[-30.147652 -40.372387 -43.38708  ...   0.         0.         0.      ]
 [-26.39281  -26.583216 -25.983303 ...   0.         0.         0.      ]
 [-21.973883 -23.614616 -36.59661  ...   0.         0.         0.      ]
 ...
 [-61.477417 -67.844864 -80.       ...   0.         0.         0.      ]
 [-61.495636 -67.867485 -80.       ...   0.         0.         0.      ]
 [-61.499268 -67.879845 -80.       ...   0.         0.         0.      ]]"
2459868.700778_Tautenburg___5054-8537kHz___10-11.4s___b.,"'Blackbird',",5054,8537,10,11.4,2022,10,16,Night,04,Autumn,"[[-54.665348 -30.631641 -29.932228 ...   0.         0.         0.      ]
 [-47.052174 -28.701836 -27.911411 ...   0.         0.         0.      ]
 [-41.927418 -26.292137 -22.04818  ...   0.         0.         0.      ]
 ...
 [-74.79327  -80.       -80.       ...   0.         0.         0.      ]
 [-74.88938  -80.       -80.       ...   0.         0.         0.      ]
 [-74.933685 -80.       -80.       ...   0.         0.         0.      ]]"
2459869.665332_Tautenburg___5034-8618kHz___10-11.4s___b.,"'Blackbird',",5034,8618,10,11.4,2022,10,17,Night,03,Autumn,"[[-34.808025 -29.470932 -44.732124 ...   0.         0.         0.      ]
 [-32.187614 -31.527132 -33.328075 ...   0.         0.         0.      ]
 [-27.679913 -25.4489   -26.12003  ...   0.         0.         0.      ]
 ...
 [-61.025795 -67.07336  -80.       ...   0.         0.         0.      ]
 [-61.036377 -67.07926  -80.       ...   0.         0.         0.      ]
 [-61.03351  -67.08339  -80.       ...   0.         0.         0.      ]]"
2459870.469980_Tautenburg___5598-8719kHz___10-11s___b.,"'Blackbird',",5598,8719,10,11.0,2022,10,17,Night,23,Autumn,"[[-37.872528 -48.142414 -43.950047 ...   0.         0.         0.      ]
 [-36.17126  -35.098923 -38.8629   ...   0.         0.         0.      ]
 [-34.766457 -29.721207 -36.074974 ...   0.         0.         0.      ]
 ...
 [-72.46321  -78.61691  -80.       ...   0.         0.         0.      ]
 [-72.46367  -78.619255 -80.       ...   0.         0.         0.      ]
 [-72.47031  -78.61467  -80.       ...   0.         0.         0.      ]]"
2459871.601521_Tautenburg___5577-8054kHz___10-11.6s___b.,"'Blackbird',",5577,8054,10,11.6,2022,10,19,Night,02,Autumn,"[[-55.060608  -19.132584  -25.442036  ...   0.          0.
    0.       ]
 [-28.324451  -15.663243  -12.755385  ...   0.          0.
    0.       ]
 [-20.70369    -9.836406   -3.3001974 ...   0.          0.
    0.       ]
 ...
 [-45.378357  -51.59478   -80.        ...   0.          0.
    0.       ]
 [-45.38814   -51.603027  -80.        ...   0.          0.
    0.       ]
 [-45.38731   -51.60626   -80.        ...   0.          0.
    0.       ]]"
2459872.426980_Tautenburg___5658-9181kHz___10-11.5s___b.,"'Blackbird',",5658,9181,10,11.5,2022,10,19,Night,22,Autumn,"[[-52.07276  -16.62249  -25.6605   ...   0.         0.         0.      ]
 [-20.909126 -15.806544 -14.517375 ...   0.         0.         0.      ]
 [-17.144634 -34.296383  -9.202171 ...   0.         0.         0.      ]
 ...
 [-50.0006   -56.122158 -80.       ...   0.         0.         0.      ]
 [-50.015266 -56.133385 -80.       ...   0.         0.         0.      ]
 [-50.015213 -56.13368  -80.       ...   0.         0.         0.      ]]"
2459872.566117_Tautenburg___5396-8094kHz___10-10.9s___b.,"'Blackbird',",5396,8094,10,10.9,2022,10,20,Night,01,Autumn,"[[-34.36165  -47.26957  -22.184841 ...   0.         0.         0.      ]
 [-30.630436 -29.937054 -24.776108 ...   0.         0.         0.      ]
 [-26.90197  -20.083656 -15.598243 ...   0.         0.         0.      ]
 ...
 [-47.140163 -53.327637 -80.       ...   0.         0.         0.      ]
 [-47.144814 -53.330566 -80.       ...   0.         0.         0.      ]
 [-47.146194 -53.33294  -80.       ...   0.         0.         0.      ]]"
2459873.710961_Tautenburg___6282-9282kHz___10-11s___b.,"'Blackbird',",6282,9282,10,11.0,2022,10,21,Morning,05,Autumn,"[[-24.478441 -22.580448 -44.97076  ...   0.         0.         0.      ]
 [-25.656624 -25.466478 -26.742731 ...   0.         0.         0.      ]
 [-27.896881 -31.737164 -34.99086  ...   0.         0.         0.      ]
 ...
 [-61.506172 -67.642044 -80.       ...   0.         0.         0.      ]
 [-61.5057   -67.65042  -80.       ...   0.         0.         0.      ]
 [-61.513554 -67.65569  -80.       ...   0.         0.         0.      ]]"
2459875.710349_Tautenburg___5618-8074kHz___10-11s___b.,"'Blackbird',",5618,8074,10,11.0,2022,10,23,Morning,05,Autumn,"[[-42.8979   -45.77435  -41.026367 ... -26.358608 -40.33191  -32.599422]
 [-35.352924 -36.845406 -51.19323  ... -32.087765 -28.875103 -30.983837]
 [-31.09845  -29.554195 -31.55262  ... -33.408417 -29.352444 -30.270927]
 ...
 [-77.76291  -80.       -80.       ... -80.       -80.       -74.66796 ]
 [-77.81694  -80.       -80.       ... -80.       -80.       -74.671844]
 [-77.833176 -80.       -80.       ... -80.       -80.       -74.68266 ]]"
2459893.303024_Tautenburg___5618-8497kHz___10-11.3s___b.,"'Blackbird',",5618,8497,10,11.3,2022,11,9,Evening,19,Autumn,"[[-18.53823  -11.589906 -19.908304 ...   0.         0.         0.      ]
 [-16.279896 -13.210517 -14.992103 ...   0.         0.         0.      ]
 [-13.019755 -14.240153 -17.452312 ...   0.         0.         0.      ]
 ...
 [-47.593307 -53.769047 -80.       ...   0.         0.         0.      ]
 [-47.595833 -53.773056 -80.       ...   0.         0.         0.      ]
 [-47.60125  -53.77342  -80.       ...   0.         0.         0.      ]]"
2459893.728405_Tautenburg___5275-9141kHz___10-11.7s___b.,"'Blackbird',",5275,9141,10,11.7,2022,11,10,Morning,05,Autumn,"[[-32.741272  -20.307005  -43.603058  ...   0.          0.
    0.       ]
 [-19.263205  -12.465593   -8.390944  ...   0.          0.
    0.       ]
 [-12.273134   -5.5970554  -4.822465  ...   0.          0.
    0.       ]
 ...
 [-58.926376  -64.80537   -80.        ...   0.          0.
    0.       ]
 [-58.932724  -64.82184   -80.        ...   0.          0.
    0.       ]
 [-58.9234    -64.82665   -80.        ...   0.          0.
    0.       ]]"
2459898.301812_Tautenburg___5920-8437kHz___10-11.4s___b.,"'Blackbird',",5920,8437,10,11.4,2022,11,14,Evening,19,Autumn,"[[-24.580204  -16.628471  -11.804634  ...   0.          0.
    0.       ]
 [-21.948542  -23.701054  -12.0370655 ...   0.          0.
    0.       ]
 [-17.51944   -12.540707  -13.260092  ...   0.          0.
    0.       ]
 ...
 [-52.724472  -58.85103   -80.        ...   0.          0.
    0.       ]
 [-52.72724   -58.853016  -80.        ...   0.          0.
    0.       ]
 [-52.729073  -58.85254   -80.        ...   0.          0.
    0.       ]]"
2459900.747041_Tautenburg___6041-8558kHz___10-11.4s___b.,"'Blackbird',",6041,8558,10,11.4,2022,11,17,Morning,05,Autumn,"[[-18.9225   -19.86082  -54.567    ...   0.         0.         0.      ]
 [-19.243965 -22.569096 -26.905663 ...   0.         0.         0.      ]
 [-19.137688 -22.335701 -35.23531  ...   0.         0.         0.      ]
 ...
 [-44.73725  -50.794174 -80.       ...   0.         0.         0.      ]
 [-44.74624  -50.80009  -80.       ...   0.         0.         0.      ]
 [-44.747623 -50.800854 -80.       ...   0.         0.         0.      ]]"
2459905.748902_Tautenburg___5718-8980kHz___10-11.2s___b.,"'Blackbird',",5718,8980,10,11.2,2022,11,22,Morning,05,Autumn,"[[-21.908432 -36.943752 -16.926077 ...   0.         0.         0.      ]
 [-33.847916 -19.453606 -14.987934 ...   0.         0.         0.      ]
 [-16.524727 -10.428974 -11.830845 ...   0.         0.         0.      ]
 ...
 [-49.465126 -55.57573  -80.       ...   0.         0.         0.      ]
 [-49.472507 -55.584503 -80.       ...   0.         0.         0.      ]
 [-49.478054 -55.586742 -80.       ...   0.         0.         0.      ]]"
2459905.749790_Tautenburg___5336-8980kHz___10-13s___b.,"'Blackbird',",5336,8980,10,13.0,2022,11,22,Morning,06,Autumn,"[[-27.852034 -16.535278 -33.043884 ...   0.         0.         0.      ]
 [-13.232687 -10.466081 -16.060106 ...   0.         0.         0.      ]
 [ -9.149963  -6.805031  -9.686414 ...   0.         0.         0.      ]
 ...
 [-55.796974 -61.7789   -80.       ...   0.         0.         0.      ]
 [-55.80815  -61.799744 -80.       ...   0.         0.         0.      ]
 [-55.81555  -61.798935 -80.       ...   0.         0.         0.      ]]"
2459995.735164_Tautenburg___6161-9282kHz___10-11.6s___b.,"'Blackbird',",6161,9282,10,11.6,2023,2,20,Morning,05,Winter,"[[-30.56723   -12.512722  -19.023235  ...   0.          0.
    0.       ]
 [-19.029322   -9.91233    -9.992375  ...   0.          0.
    0.       ]
 [-12.404823   -6.0055275 -12.606238  ...   0.          0.
    0.       ]
 ...
 [-50.876312  -57.03834   -80.        ...   0.          0.
    0.       ]
 [-50.88274   -57.0434    -80.        ...   0.          0.
    0.       ]
 [-50.8806    -57.04675   -80.        ...   0.          0.
    0.       ]]"
2460009.223754_Tautenburg___6624-9000kHz___10-11.1s___b.,"'Blackbird',",6624,9000,10,11.1,2023,3,5,Evening,17,Spring,"[[-10.682346  -14.596851  -16.14675   ...   0.          0.
    0.       ]
 [ -8.947295  -15.556324  -14.220152  ...   0.          0.
    0.       ]
 [ -6.5309668  -5.974292  -21.641253  ...   0.          0.
    0.       ]
 ...
 [-50.257126  -56.578804  -80.        ...   0.          0.
    0.       ]
 [-50.260628  -56.586372  -80.        ...   0.          0.
    0.       ]
 [-50.2659    -56.587524  -80.        ...   0.          0.
    0.       ]]"
2460025.490270_Tautenburg___5840-9363kHz___10-12.2s___b.,"'Blackbird',",5840,9363,10,12.2,2023,3,21,Night,23,Spring,"[[-20.00995  -22.711294 -27.370058 ...   0.         0.         0.      ]
 [-20.056992 -23.159513 -22.816628 ...   0.         0.         0.      ]
 [-18.375956 -23.180592 -18.057884 ...   0.         0.         0.      ]
 ...
 [-60.34546  -66.431755 -80.       ...   0.         0.         0.      ]
 [-60.339443 -66.44188  -80.       ...   0.         0.         0.      ]
 [-60.352615 -66.456375 -80.       ...   0.         0.         0.      ]]"
2460207.681705_Tautenburg___6040-8698kHz___10-11.4s___b.,"'Blackbird',",6040,8698,10,11.4,2023,9,20,Night,04,Autumn,"[[-39.591946 -46.36425  -34.247303 ... -40.789295 -29.492908 -24.082062]
 [-35.976707 -38.634525 -36.209274 ... -38.49464  -27.29911  -30.30373 ]
 [-27.750801 -29.743626 -30.41843  ... -31.915752 -24.348038 -23.909008]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -60.884296]
 [-80.       -80.       -80.       ... -80.       -80.       -60.889893]
 [-80.       -80.       -80.       ... -80.       -80.       -60.89119 ]]"
2460208.676252_Tautenburg___5336-8698kHz___10-11.5s___b.,"'Blackbird',",5336,8698,10,11.5,2023,9,21,Night,04,Autumn,"[[-49.525246 -40.258682 -42.353683 ...   0.         0.         0.      ]
 [-39.499992 -38.244568 -52.598392 ...   0.         0.         0.      ]
 [-39.150524 -32.950962 -33.449524 ...   0.         0.         0.      ]
 ...
 [-68.49875  -74.74004  -80.       ...   0.         0.         0.      ]
 [-68.500656 -74.74232  -80.       ...   0.         0.         0.      ]
 [-68.50123  -74.74063  -80.       ...   0.         0.         0.      ]]"
2460208.676546_Tautenburg___5416-9322kHz___10-11.6s___b.,"'Blackbird',",5416,9322,10,11.6,2023,9,21,Night,04,Autumn,"[[-49.14337  -37.77545  -33.0586   ... -41.03911  -45.806137 -31.583572]
 [-39.69123  -35.05904  -44.08463  ... -52.26638  -34.87238  -31.004826]
 [-32.91649  -27.677485 -28.635582 ... -32.685577 -32.58221  -35.533707]
 ...
 [-80.       -80.       -80.       ... -80.       -77.39918  -64.889854]
 [-80.       -80.       -80.       ... -80.       -77.40856  -64.8985  ]
 [-80.       -80.       -80.       ... -80.       -77.41157  -64.89927 ]]"
2460214.684121_Tautenburg___5537-9503kHz___10-11.4s___b.,"'Blackbird',",5537,9503,10,11.4,2023,9,27,Night,04,Autumn,"[[-67.730415 -58.57775  -69.21656  ... -43.529324 -45.244938 -61.11632 ]
 [-53.556026 -51.563538 -47.42615  ... -46.876587 -42.82563  -44.23254 ]
 [-48.711273 -40.789814 -37.928917 ... -57.384094 -48.705776 -38.227913]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]"
2460215.466849_Tautenburg___4490-8316kHz___10-11.4s___b.,"'Blackbird',",4490,8316,10,11.4,2023,9,27,Night,23,Autumn,"[[-19.752111 -15.713491 -16.957062 ...   0.         0.         0.      ]
 [-21.113941 -17.57081  -31.20243  ...   0.         0.         0.      ]
 [-24.704899 -18.012394 -23.570984 ...   0.         0.         0.      ]
 ...
 [-45.831753 -52.02535  -80.       ...   0.         0.         0.      ]
 [-45.834545 -52.02621  -80.       ...   0.         0.         0.      ]
 [-45.838    -52.02358  -80.       ...   0.         0.         0.      ]]"
2460215.687161_Tautenburg___5919-10127kHz___10-11.4s___b.,"'Blackbird',",5919,10127,10,11.4,2023,9,28,Night,04,Autumn,"[[-20.159916 -31.007538 -18.808504 ...   0.         0.         0.      ]
 [-18.218248 -14.61994  -13.85137  ...   0.         0.         0.      ]
 [-15.501003 -13.472478 -23.731106 ...   0.         0.         0.      ]
 ...
 [-52.584095 -58.7901   -80.       ...   0.         0.         0.      ]
 [-52.59266  -58.800217 -80.       ...   0.         0.         0.      ]
 [-52.594433 -58.804924 -80.       ...   0.         0.         0.      ]]"
2460215.687481_Tautenburg___5437-8820kHz___10-11.3s___b.,"'Blackbird',",5437,8820,10,11.3,2023,9,28,Night,04,Autumn,"[[-22.962051  -20.898804  -22.854576  ...   0.          0.
    0.       ]
 [-13.791505  -12.8597765 -11.580979  ...   0.          0.
    0.       ]
 [-10.276664  -10.779487  -14.970435  ...   0.          0.
    0.       ]
 ...
 [-52.353718  -58.48459   -80.        ...   0.          0.
    0.       ]
 [-52.3557    -58.496056  -80.        ...   0.          0.
    0.       ]
 [-52.36411   -58.50163   -80.        ...   0.          0.
    0.       ]]"
2460215.687684_Tautenburg___5678-9665kHz___10-17.4s___b.,"'Blackbird',",5678,9665,10,17.4,2023,9,28,Night,04,Autumn,"[[-15.206683 -31.878592 -13.665015 ...   0.         0.         0.      ]
 [-14.499167 -15.269156 -22.84164  ...   0.         0.         0.      ]
 [-13.070704 -23.868164 -14.898089 ...   0.         0.         0.      ]
 ...
 [-43.6535   -49.75911  -80.       ...   0.         0.         0.      ]
 [-43.65594  -49.76265  -80.       ...   0.         0.         0.      ]
 [-43.659935 -49.764305 -80.       ...   0.         0.         0.      ]]"
2460216.690016_Tautenburg___5235-10007kHz___10-11.6s___b.,"'Blackbird',",5235,10007,10,11.6,2023,9,29,Night,04,Autumn,"[[-45.84977  -47.813038 -34.658237 ... -25.434103 -19.47726  -22.824041]
 [-37.243614 -40.903675 -24.15461  ... -15.689482 -15.455704 -20.187803]
 [-30.721777 -24.701344 -17.023361 ... -12.851062 -18.262577 -22.533566]
 ...
 [-67.31572  -73.68147  -80.       ... -80.       -66.68484  -52.31671 ]
 [-67.33549  -73.69192  -80.       ... -80.       -66.697586 -52.325798]
 [-67.3161   -73.684425 -80.       ... -80.       -66.69972  -52.3288  ]]"
2460224.704465_Tautenburg___5034-9141kHz___10-11.9s___b.,"'Blackbird',",5034,9141,10,11.9,2023,10,7,Night,04,Autumn,"[[-25.085138 -39.014454 -20.986017 ...   0.         0.         0.      ]
 [-20.580477 -19.80822  -32.48285  ...   0.         0.         0.      ]
 [-18.415257 -12.50722  -14.124372 ...   0.         0.         0.      ]
 ...
 [-63.270626 -68.90841  -80.       ...   0.         0.         0.      ]
 [-63.299145 -68.975624 -80.       ...   0.         0.         0.      ]
 [-63.347668 -68.989845 -80.       ...   0.         0.         0.      ]]"
2460230.465413_Tautenburg___5738-9302kHz___10-11.9s___b.,"'Blackbird',",5738,9302,10,11.9,2023,10,12,Night,23,Autumn,"[[-38.21514  -52.663406 -29.730858 ...   0.         0.         0.      ]
 [-35.617466 -30.66143  -24.481531 ...   0.         0.         0.      ]
 [-34.581055 -25.244413 -19.109465 ...   0.         0.         0.      ]
 ...
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]]"
