filename,species_code
2459628.745088_Tautenburg___6485-9377kHz___10-11.1s___b.,b.
2459863.394737_Tautenburg___6483-9463kHz___10-10.9s___st,st
2460261.739799_Tautenburg___5839-8698kHz___10-12.8s___re,re
2460247.721349_Tautenburg___4913-9222kHz___10-13.8s___re,re
2460379.686736_Tautenburg___1188-3584kHz___10-13.7s___bf,bf
2460268.758305_Tautenburg___5578-8699kHz___0-2m30s___background,background
2460268.758339_Tautenburg___5436-9584kHz___10-12.7s___re,re
2460022.414739_Tautenburg___987-4309kHz___10-18.4s___re,re
2459895.378308_Tautenburg___5940-8316kHz___10-11.5s___re,re
2459872.539809_Tautenburg___6383-9443kHz___10-10.8s___st,st
2459686.588408_Tautenburg___6564-10712kHz___0-2m30s___background,background
2460259.165608_Tautenburg___6262-9544kHz___10-11s___re,re
2460273.754450_Tautenburg___4752-9302kHz___0-2m30s___background,background
2460248.725011_Tautenburg___6423-8779kHz___10-11.5s___b.,b.
2460220.510431_Tautenburg___6323-11276kHz___10-11.4s___st,st
2460230.697849_Tautenburg___6625-11236kHz___10-11.4s___st,st
2460264.226461_Tautenburg___5598-9121kHz___10-11.9s___re,re
2459895.167619_Tautenburg___4510-9966kHz___10-12s___re,re
2460234.695184_Tautenburg___6805-11033kHz___0-2m30s___background,background
2459862.486720_Tautenburg___5658-9141kHz___10-11s___st,st
2459865.274908_Tautenburg___5436-8114kHz___10-11.5s___re,re
2459907.167660_Tautenburg___4410-9363kHz___10-28.5s___re,re
2460247.727728_Tautenburg___5557-9141kHz___0-2m30s___background,background
2459834.428423_Tautenburg___564-4953kHz___10-11.4s___h.,h.
2460265.224664_Tautenburg___5618-8175kHz___10-11.6s___re,re
2459851.411382_Tautenburg___5839-9423kHz___10-11.3s___st,st
2460232.709701_Tautenburg___6484-10833kHz___0-2m30s___background,background
2459845.650702_Tautenburg___6584-9946kHz___10-11s___st,st
2460247.723444_Tautenburg___5658-9000kHz___10-11.7s___re,re
2460215.372294_Tautenburg___6201-10127kHz___10-11.3s___st,st
2460214.291890_Tautenburg___5779-9564kHz___10-11s___st,st
2460234.692638_Tautenburg___101-2477kHz___0-2m30s___background,background
2459865.558563_Tautenburg___6121-10269kHz___10-10.8s___st,st
2460241.365593_Tautenburg___5477-8497kHz___10-11.3s___re,re
2460215.435965_Tautenburg___6142-9927kHz___10-12.1s___st,st
2460234.695851_Tautenburg___6020-9926kHz___10-11.2s___st,st
2460234.705035_Tautenburg___6040-8738kHz___10-11.3s___re,re
2460269.162536_Tautenburg___5899-9201kHz___10-12.5s___b.,b.
2460213.673754_Tautenburg___6121-9926kHz___10-12.1s___st,st
2460229.708691_Tautenburg___5739-10934kHz___10-11.6s___st,st
2460379.654865_Tautenburg___5779-9745kHz___10-10.9s___st,st
2460249.425923_Tautenburg___6000-8839kHz___0-2m30s___background,background
2460233.484377_Tautenburg___6040-9946kHz___10-11.4s___st,st
2460226.489059_Tautenburg___5638-9081kHz___10-11.7s___st,st
2460211.635080_Tautenburg___866-9806kHz___10-90s___to,to
2459862.412581_Tautenburg___5900-8739kHz___10-10.7s___st,st
2460234.349306_Tautenburg___222-6343kHz___0-2m30s___background,background
2459868.454096_Tautenburg___6423-10168kHz___10-11s___st,st
2459680.359417_Tautenburg___6403-9826kHz___10-11.2s___st,st
2460201.481662_Tautenburg___383-2920kHz___10-19.6s___to,to
2459864.499418_Tautenburg___6080-9946kHz___10-11.4s___r.,r.
2459863.555043_Tautenburg___6202-9001kHz___10-11.1s___st,st
2460365.430878_Tautenburg___6423-10812kHz___10-11.9s___st,st
2460226.504331_Tautenburg___6222-9544kHz___10-11.4s___st,st
2460381.649371_Tautenburg___182-1531kHz___10-12.5s___eo,eo
2460028.350579_Tautenburg___3564-7148kHz___0-2m30s___background,background
2459852.551211_Tautenburg___6081-9222kHz___10-10.9s___st,st
2459853.346478_Tautenburg___6402-10228kHz___10-10.9s___st,st
2460267.758244_Tautenburg___5416-9060kHz___0-2m30s___background,background
2460223.690961_Tautenburg___6363-9423kHz___10-10.9s___st,st
2459845.533543_Tautenburg___6463-9785kHz___10-10.6s___st,st
2460016.538130_Tautenburg___480-3314kHz___0-2m30s___background,background
2459860.269346_Tautenburg___6162-9323kHz___10-11.4s___st,st
2459847.677484_Tautenburg___7027-9443kHz___10-11.1s___st,st
2460244.320248_Tautenburg___5557-8879kHz___10-11.4s___re,re
2460235.205596_Tautenburg___6866-10349kHz___10-11.5s___st,st
2460241.673155_Tautenburg___5779-8779kHz___10-10.8s___st,st
2460265.429731_Tautenburg___6141-8658kHz___10-11.2s___re,re
2459648.706860_Tautenburg___6625-10350kHz___10-11.3s___st,st
2460241.714984_Tautenburg___6061-10470kHz___10-12.2s___st,st
2460254.739098_Tautenburg___5517-8960kHz___0-2m30s___background,background
2459862.589091_Tautenburg___6383-9524kHz___10-10.8s___st,st
2460190.603130_Tautenburg___483-8235kHz___0-2m30s___background,background
2460258.741494_Tautenburg___6242-10651kHz___10-11.4s___st,st
2460241.714881_Tautenburg___5638-10269kHz___10-13s___st,st
2459668.519500_Tautenburg___5819-8879kHz___0-2m30s___background,background
2460247.524364_Tautenburg___283-4994kHz___10-312.2s___to,to
2460213.507110_Tautenburg___523-7691kHz___10-127.6s___to,to
2460048.607215_Tautenburg___6302-9624kHz___10-11.3s___st,st
2459862.601601_Tautenburg___6182-9967kHz___10-10.8s___st,st
2460422.535824_Tautenburg___6483-11295kHz___10-16.5s___st,st
2459857.372947_Tautenburg___6564-9725kHz___10-11.1s___st,st
2460381.681792_Tautenburg___161-2376kHz___10-20.9s___eo,eo
2460264.354577_Tautenburg___5758-8698kHz___10-11.4s___re,re
2459864.650222_Tautenburg___6061-9403kHz___10-10.9s___st,st
2460274.756239_Tautenburg___5920-8537kHz___10-11.1s___b.,b.
2460223.668867_Tautenburg___5960-9343kHz___10-11.5s___st,st
2460268.757448_Tautenburg___5537-10490kHz___10-15.6s___b.,b.
2460255.740557_Tautenburg___5134-9302kHz___10-11.7s___re,re
2460234.701530_Tautenburg___2236-5759kHz___10-11.7s___s.,s.
2459862.361713_Tautenburg___6262-9363kHz___10-10.9s___st,st
2459862.644616_Tautenburg___6162-9323kHz___10-11.1s___st,st
2460212.568910_Tautenburg___6181-10127kHz___10-11.3s___st,st
2460214.222154_Tautenburg___6302-11174kHz___10-16.8s___st,st
2460241.223594_Tautenburg___5497-8638kHz___10-11.1s___re,re
2460212.571614_Tautenburg___6061-10329kHz___10-11.4s___st,st
2459864.553271_Tautenburg___5699-9766kHz___10-11.1s___st,st
2460029.560270_Tautenburg___4631-8920kHz___0-2m30s___background,background
2459626.400801_Tautenburg___1632-4751kHz___10-19.2s___ch,ch
2460271.251039_Tautenburg___5779-8618kHz___10-12s___re,re
2459846.410550_Tautenburg___6142-8759kHz___10-10.9s___st,st
2460255.730478_Tautenburg___6182-9001kHz___10-11.9s___re,re
2460048.632008_Tautenburg___5980-10530kHz___10-11.3s___st,st
2459836.476755_Tautenburg___5658-9222kHz___10-11s___st,st
2460035.470921_Tautenburg___5879-8537kHz___10-10.9s___re,re
2460192.642476_Tautenburg___6161-10450kHz___10-11.6s___st,st
2459897.167393_Tautenburg___5960-9403kHz___10-11.4s___re,re
2459862.456422_Tautenburg___6181-10369kHz___10-11.3s___st,st
2459865.626451_Tautenburg___6524-9927kHz___10-11s___st,st
2460023.555073_Tautenburg___6061-11316kHz___10-11.7s___st,st
2459864.572635_Tautenburg___6141-9161kHz___10-11.2s___re,re
2459686.413157_Tautenburg___5960-10772kHz___10-12.4s___st,st
2459862.674453_Tautenburg___5859-9745kHz___10-11.2s___st,st
2460260.738021_Tautenburg___5597-9825kHz___0-2m30s___background,background
2460240.627877_Tautenburg___6242-9967kHz___10-11.7s___st,st
2459657.535835_Tautenburg___6564-10249kHz___10-11.3s___st,st
2459836.561675_Tautenburg___5678-8779kHz___10-11s___r.,r.
2460244.492555_Tautenburg___5457-8538kHz___10-16.4s___re,re
2459650.277998_Tautenburg___6624-9282kHz___10-10.9s___st,st
2459852.682234_Tautenburg___7108-9927kHz___10-11s___st,st
2460216.458024_Tautenburg___6504-10027kHz___10-11.7s___st,st
2460197.650722_Tautenburg___605-10712kHz___0-2m30s___background,background
2459862.437216_Tautenburg___6323-10128kHz___10-11s___st,st
2459871.602197_Tautenburg___5980-8094kHz___10-11.2s___re,re
2459895.169644_Tautenburg___5517-8839kHz___10-11.5s___re,re
2460259.550587_Tautenburg___6041-8900kHz___10-11.3s___re,re
2460234.692638_Tautenburg___101-2477kHz___10-19.9s___eo,eo
2460234.538262_Tautenburg___4691-9241kHz___0-2m30s___background,background
2459995.735631_Tautenburg___1611-5940kHz___10-14.9s___s.,s.
2460224.704465_Tautenburg___5034-9141kHz___10-11.9s___b.,b.
2460213.509526_Tautenburg___684-7550kHz___0-2m30s___background,background
2460212.590330_Tautenburg___423-7812kHz___10-175s___to,to
2460228.703584_Tautenburg___6584-10893kHz___10-14.7s___st,st
2460408.464202_Tautenburg___5981-11598kHz___0-2m30s___background,background
2460236.191405_Tautenburg___6202-11195kHz___10-15.8s___st,st
2459898.185756_Tautenburg___5538-8457kHz___10-11.2s___re,re
2459862.363012_Tautenburg___6081-9484kHz___10-10.9s___st,st
2459862.388461_Tautenburg___6625-9846kHz___10-10.9s___st,st
2460222.336544_Tautenburg___543-6503kHz___10-16.4s___to,to
2460219.444099_Tautenburg___342-5376kHz___10-45.7s___to,to
2459860.588919_Tautenburg___5638-9886kHz___10-10.9s___st,st
2459864.505795_Tautenburg___5879-8577kHz___10-11.1s___re,re
2460048.417302_Tautenburg___5597-8939kHz___10-11.4s___re,re
2460249.437535_Tautenburg___6241-8899kHz___10-12.2s___re,re
2459687.589148_Tautenburg___6182-9343kHz___10-11.1s___st,st
2460218.379347_Tautenburg___5960-10188kHz___10-11.9s___st,st
2460392.255340_Tautenburg___5639-8782kHz___10-11.5s___re,re
2459863.658290_Tautenburg___5537-8034kHz___10-11.4s___re,re
2459862.642805_Tautenburg___6081-9584kHz___10-11.3s___st,st
2460384.476861_Tautenburg___5688-8008kHz___10-11s___re,re
2460024.520823_Tautenburg___5477-8900kHz___10-11.8s___re,re
2460212.672481_Tautenburg___6665-10933kHz___10-11.3s___st,st
2460243.353589_Tautenburg___6121-8678kHz___10-11.6s___re,re
2460213.329069_Tautenburg___644-8154kHz___0-2m30s___background,background
2460226.489661_Tautenburg___5779-9504kHz___10-11.6s___re,re
2460212.594634_Tautenburg___222-7571kHz___0-2m30s___background,background
2460234.692357_Tautenburg___6000-9101kHz___10-11.9s___re,re
2459872.210309_Tautenburg___5578-8477kHz___10-11.3s___re,re
2459859.254288_Tautenburg___6584-10611kHz___10-11s___st,st
2459865.513386_Tautenburg___5437-8336kHz___10-11.6s___re,re
2460022.681294_Tautenburg___4450-10188kHz___0-2m30s___background,background
2459895.167756_Tautenburg___5295-9523kHz___0-2m30s___background,background
2460240.451108_Tautenburg___5597-9201kHz___10-11.5s___re,re
2459862.357216_Tautenburg___5900-9001kHz___10-11.1s___st,st
2460041.582684_Tautenburg___625-5578kHz___0-2m30s___background,background
2459626.401323_Tautenburg___1570-5143kHz___10-29.1s___ch,ch
2460025.674206_Tautenburg___5457-8296kHz___10-11.7s___re,re
2460046.633855_Tautenburg___5034-8940kHz___10-11.8s___re,re
2459851.514406_Tautenburg___6584-9866kHz___10-11s___st,st
2459864.685635_Tautenburg___6222-9605kHz___10-10.8s___st,st
2459862.669853_Tautenburg___6383-11336kHz___10-11.3s___st,st
2459862.686669_Tautenburg___6746-10833kHz___10-10.9s___st,st
2459897.549291_Tautenburg___1772-7812kHz___0-2m30s___background,background
2459657.559256_Tautenburg___5598-8719kHz___10-11.2s___re,re
2460218.348200_Tautenburg___5638-10732kHz___10-11.7s___st,st
2459845.481788_Tautenburg___5819-9081kHz___10-11s___st,st
2460367.266748_Tautenburg___826-5658kHz___10-12.4s___co,co
2460204.262218_Tautenburg___322-3262kHz___0-2m30s___background,background
2460256.740067_Tautenburg___5577-8597kHz___10-10.9s___b.,b.
2459847.534360_Tautenburg___6121-9282kHz___10-11.3s___st,st
2460262.443631_Tautenburg___5316-8719kHz___10-11.8s___re,re
2459828.655828_Tautenburg___6222-10833kHz___0-2m30s___background,background
2459897.376493_Tautenburg___5517-8094kHz___10-10.9s___re,re
2459672.357288_Tautenburg___6161-10087kHz___10-11.2s___st,st
2460257.171944_Tautenburg___6443-9685kHz___10-13.6s___b.,b.
2460208.651282_Tautenburg___6503-9523kHz___10-21.4s___st,st
2459871.293733_Tautenburg___5456-8154kHz___10-11s___re,re
2459852.683872_Tautenburg___6906-10490kHz___10-10.7s___st,st
2460024.679077_Tautenburg___5698-9926kHz___10-11.6s___re,re
2460250.726295_Tautenburg___5618-8397kHz___0-2m30s___background,background
2459847.469025_Tautenburg___5336-8980kHz___10-11s___st,st
2459862.324544_Tautenburg___6464-9625kHz___10-11s___st,st
2459847.620831_Tautenburg___5678-9040kHz___10-11.4s___st,st
2460257.733025_Tautenburg___5416-8698kHz___10-11.7s___re,re
2460224.694739_Tautenburg___343-5538kHz___0-2m30s___background,background
2460192.638982_Tautenburg___6342-9704kHz___10-28.6s___st,st
2459695.458381_Tautenburg___5577-10127kHz___10-12s___st,st
2460273.757055_Tautenburg___5195-9423kHz___0-2m30s___background,background
2460255.161352_Tautenburg___5980-9423kHz___0-2m30s___background,background
2459862.434599_Tautenburg___5819-10007kHz___10-11.3s___st,st
2459872.643528_Tautenburg___6564-10470kHz___10-11.5s___st,st
2460173.303240_Tautenburg___443-5678kHz___10-122.7s___to,to
2460213.314711_Tautenburg___6142-10551kHz___10-11.4s___st,st
2460211.402853_Tautenburg___665-9282kHz___0-2m30s___background,background
2460261.450720_Tautenburg___5960-9967kHz___0-2m30s___background,background
2460223.689738_Tautenburg___6523-11315kHz___10-11.3s___st,st
2460253.589166_Tautenburg___5799-8235kHz___10-10.8s___re,re
2459860.474080_Tautenburg___6101-10088kHz___10-10.6s___st,st
2459684.569350_Tautenburg___6725-9604kHz___10-11.3s___st,st
2460202.470497_Tautenburg___322-6060kHz___0-2m30s___background,background
2460254.157684_Tautenburg___5718-8980kHz___10-11.5s___re,re
2459863.319536_Tautenburg___6665-9725kHz___10-10.7s___st,st
2460417.450012_Tautenburg___5295-10067kHz___0-2m30s___background,background
2460220.330926_Tautenburg___6141-10269kHz___10-11.5s___st,st
2459848.677728_Tautenburg___5255-8940kHz___10-11.3s___r.,r.
2460268.758465_Tautenburg___5920-8417kHz___10-11s___re,re
2460212.572918_Tautenburg___5960-9765kHz___10-12s___st,st
2459847.474137_Tautenburg___5839-9886kHz___10-10.8s___st,st
2460044.496212_Tautenburg___4430-9262kHz___0-2m30s___background,background
2459873.707260_Tautenburg___6081-11537kHz___10-10.7s___st,st
2460044.543657_Tautenburg___101-4390kHz___0-2m30s___background,background
2460222.501201_Tautenburg___1-2558kHz___10-43.9s___eo,eo
2460215.571374_Tautenburg___262-4772kHz___10-207.1s___to,to
2459862.292325_Tautenburg___6182-10189kHz___10-11s___st,st
2459684.603129_Tautenburg___6443-9846kHz___10-11.2s___st,st
2460183.645564_Tautenburg___6625-10974kHz___10-11.7s___st,st
2459865.392650_Tautenburg___5477-9000kHz___10-10.9s___st,st
2459871.602078_Tautenburg___5980-8195kHz___10-11s___re,re
2460235.202948_Tautenburg___6262-10812kHz___10-12.1s___st,st
2459998.687794_Tautenburg___5839-10591kHz___10-11s___st,st
2460225.512785_Tautenburg___6786-10793kHz___10-11.3s___st,st
2460211.673599_Tautenburg___6201-10329kHz___10-21.4s___st,st
2460405.544010_Tautenburg___5094-8235kHz___10-11.6s___re,re
2459864.534523_Tautenburg___5980-10269kHz___10-11.1s___st,st
2460236.506233_Tautenburg___5255-11054kHz___10-12s___st,st
2460401.476782_Tautenburg___125-898kHz___10-14.9s___eo,eo
2459998.308978_Tautenburg___504-9564kHz___10-55.7s___co,co
2460379.253462_Tautenburg___302-4228kHz___10-16.3s___co,co
2459868.592896_Tautenburg___6403-9182kHz___10-11.1s___st,st
2459626.192622_Tautenburg___6589-9171kHz___10-10.9s___b.,b.
2459863.499187_Tautenburg___6302-9564kHz___10-11.2s___st,st
2459833.399011_Tautenburg___564-4651kHz___10-126s___h.,h.
2459861.397102_Tautenburg___5698-8678kHz___10-10.6s___st,st
2459865.314338_Tautenburg___4832-9322kHz___10-11.1s___st,st
2460195.517745_Tautenburg___362-3302kHz___10-156.9s___to,to
2460226.390889_Tautenburg___423-7651kHz___10-13.7s___h.,h.
2459863.378413_Tautenburg___6302-9423kHz___10-11s___st,st
2459864.504376_Tautenburg___5657-9483kHz___10-11.6s___st,st
2459865.465401_Tautenburg___5457-8900kHz___10-11s___st,st
2460237.183446_Tautenburg___6343-10108kHz___10-15.3s___b.,b.
2460242.718541_Tautenburg___3444-6665kHz___0-2m30s___background,background
2460251.541403_Tautenburg___6161-10188kHz___10-11.6s___st,st
2460213.657099_Tautenburg___5980-9665kHz___10-11.4s___st,st
2460229.700655_Tautenburg___6121-10389kHz___10-11.5s___st,st
2460046.393749_Tautenburg___503-4953kHz___10-16.8s___mh,mh
2459897.416568_Tautenburg___5739-8034kHz___10-11.2s___re,re
2459834.624832_Tautenburg___3866-7228kHz___10-23.6s___tp,tp
2460235.190767_Tautenburg___6262-10309kHz___10-18.4s___st,st
2460197.657947_Tautenburg___262-9302kHz___10-66.3s___to,to
2459649.411003_Tautenburg___6705-9987kHz___10-11s___st,st
2459849.670193_Tautenburg___6100-9926kHz___10-11.3s___st,st
2460226.432853_Tautenburg___5819-9705kHz___0-2m30s___background,background
2459860.299141_Tautenburg___6564-9403kHz___10-11s___st,st
2460232.704667_Tautenburg___6362-10188kHz___10-11s___st,st
2459862.404890_Tautenburg___6564-9302kHz___10-11.1s___st,st
2459872.566117_Tautenburg___5396-8094kHz___10-10.9s___b.,b.
2460413.633292_Tautenburg___705-6020kHz___0-2m30s___background,background
2459628.731631_Tautenburg___2045-5577kHz___10-11.9s___s.,s.
2460257.171614_Tautenburg___6363-9484kHz___10-11.4s___b.,b.
2459864.645516_Tautenburg___6926-9705kHz___10-11s___st,st
2460261.450882_Tautenburg___5456-10268kHz___10-13.4s___st,st
2460208.559225_Tautenburg___121-2819kHz___10-32.1s___eo,eo
2460226.472683_Tautenburg___5980-9604kHz___10-11.5s___st,st
2460417.641766_Tautenburg___6403-10994kHz___10-11.6s___st,st
2459628.664333_Tautenburg___1632-6837kHz___10-15.5s___s.,s.
2460195.534183_Tautenburg___0-2416kHz___0-2m30s___background,background
2460223.690892_Tautenburg___5798-9040kHz___10-11.1s___st,st
2460179.387913_Tautenburg___442-2467kHz___0-2m30s___background,background
2459865.626431_Tautenburg___5859-8839kHz___10-11s___st,st
2460235.202798_Tautenburg___6825-10107kHz___10-11.5s___st,st
2460250.720902_Tautenburg___6041-8296kHz___10-11.3s___re,re
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2459862.546136_Tautenburg___6323-10108kHz___10-11.1s___st,st
2460243.724723_Tautenburg___5417-8256kHz___10-11.5s___re,re
2460023.436918_Tautenburg___4531-8860kHz___0-2m30s___background,background
2459862.380129_Tautenburg___6100-9644kHz___10-10.7s___st,st
2459870.421823_Tautenburg___5678-8537kHz___10-11.6s___re,re
2460210.238034_Tautenburg___363-5276kHz___10-96.7s___to,to
2459847.677003_Tautenburg___6000-9584kHz___10-11s___st,st
2460259.165558_Tautenburg___6141-9161kHz___0-2m30s___background,background
2459862.573325_Tautenburg___7369-10409kHz___10-10.8s___st,st
2460229.201900_Tautenburg___6725-11295kHz___10-12.2s___st,st
2460218.687524_Tautenburg___6524-10047kHz___10-11.7s___st,st
2459872.509632_Tautenburg___5476-8134kHz___10-11.4s___re,re
2459871.701297_Tautenburg___544-4571kHz___0-2m30s___background,background
2460213.673628_Tautenburg___6504-9927kHz___10-11.1s___st,st
2459863.569395_Tautenburg___5517-8799kHz___10-11.2s___re,re
2459865.472172_Tautenburg___6927-10934kHz___10-11.2s___st,st
2459655.361785_Tautenburg___5497-9000kHz___0-2m30s___background,background
2460382.692141_Tautenburg___6063-10354kHz___10-11.8s___st,st
2459862.664122_Tautenburg___6846-9987kHz___10-11.3s___st,st
2459853.686284_Tautenburg___6564-10913kHz___10-11.8s___st,st
2460218.485167_Tautenburg___6866-10973kHz___0-2m30s___background,background
2459847.458686_Tautenburg___5980-9342kHz___10-10.8s___st,st
2459872.571624_Tautenburg___5899-9443kHz___10-10.9s___st,st
2460248.209918_Tautenburg___5034-8678kHz___10-12.1s___re,re
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2459828.665978_Tautenburg___5235-10611kHz___10-14.2s___st,st
